Tarih,Dolar,Euro,mes,dia,ano,ano_mes
1/4/2010,1.49,2.14,1,4,2010,2010.1
1/5/2010,1.48,2.13,1,5,2010,2010.1
1/6/2010,1.47,2.12,1,6,2010,2010.1
1/7/2010,1.47,2.11,1,7,2010,2010.1
1/8/2010,1.47,2.11,1,8,2010,2010.1
1/9/2010,,,1,9,2010,2010.1
1/10/2010,,,1,10,2010,2010.1
1/11/2010,1.46,2.10,1,11,2010,2010.1
1/12/2010,1.45,2.10,1,12,2010,2010.1
1/13/2010,1.45,2.10,1,13,2010,2010.1
1/14/2010,1.44,2.10,1,14,2010,2010.1
1/15/2010,1.45,2.10,1,15,2010,2010.1
1/16/2010,,,1,16,2010,2010.1
1/17/2010,,,1,17,2010,2010.1
1/18/2010,1.45,2.09,1,18,2010,2010.1
1/19/2010,1.45,2.08,1,19,2010,2010.1
1/20/2010,1.45,2.08,1,20,2010,2010.1
1/21/2010,1.46,2.07,1,21,2010,2010.1
1/22/2010,1.47,2.07,1,22,2010,2010.1
1/23/2010,,,1,23,2010,2010.1
1/24/2010,,,1,24,2010,2010.1
1/25/2010,1.48,2.09,1,25,2010,2010.1
1/26/2010,1.48,2.09,1,26,2010,2010.1
1/27/2010,1.49,2.10,1,27,2010,2010.1
1/28/2010,1.49,2.09,1,28,2010,2010.1
1/29/2010,1.49,2.08,1,29,2010,2010.1
1/30/2010,,,1,30,2010,2010.1
1/31/2010,,,1,31,2010,2010.1
2/1/2010,1.48,2.07,2,1,2010,2010.2
2/2/2010,1.48,2.06,2,2,2010,2010.2
2/3/2010,1.48,2.06,2,3,2010,2010.2
2/4/2010,1.47,2.06,2,4,2010,2010.2
2/5/2010,1.49,2.06,2,5,2010,2010.2
2/6/2010,,,2,6,2010,2010.2
2/7/2010,,,2,7,2010,2010.2
2/8/2010,1.51,2.07,2,8,2010,2010.2
2/9/2010,1.52,2.07,2,9,2010,2010.2
2/10/2010,1.51,2.07,2,10,2010,2010.2
2/11/2010,1.50,2.07,2,11,2010,2010.2
2/12/2010,1.51,2.07,2,12,2010,2010.2
2/13/2010,,,2,13,2010,2010.2
2/14/2010,,,2,14,2010,2010.2
2/15/2010,1.51,2.05,2,15,2010,2010.2
2/16/2010,1.51,2.05,2,16,2010,2010.2
2/17/2010,1.50,2.05,2,17,2010,2010.2
2/18/2010,1.50,2.06,2,18,2010,2010.2
2/19/2010,1.51,2.05,2,19,2010,2010.2
2/20/2010,,,2,20,2010,2010.2
2/21/2010,,,2,21,2010,2010.2
2/22/2010,1.52,2.05,2,22,2010,2010.2
2/23/2010,1.51,2.05,2,23,2010,2010.2
2/24/2010,1.52,2.08,2,24,2010,2010.2
2/25/2010,1.54,2.08,2,25,2010,2010.2
2/26/2010,1.54,2.08,2,26,2010,2010.2
2/27/2010,,,2,27,2010,2010.2
2/28/2010,,,2,28,2010,2010.2
3/1/2010,1.54,2.09,3,1,2010,2010.3
3/2/2010,1.54,2.09,3,2,2010,2010.3
3/3/2010,1.53,2.07,3,3,2010,2010.3
3/4/2010,1.53,2.09,3,4,2010,2010.3
3/5/2010,1.54,2.10,3,5,2010,2010.3
3/6/2010,,,3,6,2010,2010.3
3/7/2010,,,3,7,2010,2010.3
3/8/2010,1.54,2.09,3,8,2010,2010.3
3/9/2010,1.52,2.08,3,9,2010,2010.3
3/10/2010,1.53,2.08,3,10,2010,2010.3
3/11/2010,1.53,2.08,3,11,2010,2010.3
3/12/2010,1.53,2.09,3,12,2010,2010.3
3/13/2010,,,3,13,2010,2010.3
3/14/2010,,,3,14,2010,2010.3
3/15/2010,1.52,2.09,3,15,2010,2010.3
3/16/2010,1.52,2.09,3,16,2010,2010.3
3/17/2010,1.52,2.08,3,17,2010,2010.3
3/18/2010,1.51,2.08,3,18,2010,2010.3
3/19/2010,1.52,2.07,3,19,2010,2010.3
3/20/2010,,,3,20,2010,2010.3
3/21/2010,,,3,21,2010,2010.3
3/22/2010,1.52,2.07,3,22,2010,2010.3
3/23/2010,1.54,2.08,3,23,2010,2010.3
3/24/2010,1.54,2.08,3,24,2010,2010.3
3/25/2010,1.53,2.05,3,25,2010,2010.3
3/26/2010,1.53,2.05,3,26,2010,2010.3
3/27/2010,,,3,27,2010,2010.3
3/28/2010,,,3,28,2010,2010.3
3/29/2010,1.53,2.04,3,29,2010,2010.3
3/30/2010,1.52,2.05,3,30,2010,2010.3
3/31/2010,1.52,2.05,3,31,2010,2010.3
4/1/2010,1.52,2.04,4,1,2010,2010.4
4/2/2010,1.51,2.04,4,2,2010,2010.4
4/3/2010,,,4,3,2010,2010.4
4/4/2010,,,4,4,2010,2010.4
4/5/2010,1.51,2.05,4,5,2010,2010.4
4/6/2010,1.51,2.03,4,6,2010,2010.4
4/7/2010,1.50,2.02,4,7,2010,2010.4
4/8/2010,1.49,2.00,4,8,2010,2010.4
4/9/2010,1.50,1.99,4,9,2010,2010.4
4/10/2010,,,4,10,2010,2010.4
4/11/2010,,,4,11,2010,2010.4
4/12/2010,1.48,1.99,4,12,2010,2010.4
4/13/2010,1.48,2.01,4,13,2010,2010.4
4/14/2010,1.48,2.02,4,14,2010,2010.4
4/15/2010,1.47,2.01,4,15,2010,2010.4
4/16/2010,1.47,2.00,4,16,2010,2010.4
4/17/2010,,,4,17,2010,2010.4
4/18/2010,,,4,18,2010,2010.4
4/19/2010,1.47,1.99,4,19,2010,2010.4
4/20/2010,1.49,2.00,4,20,2010,2010.4
4/21/2010,1.48,2.00,4,21,2010,2010.4
4/22/2010,1.48,1.98,4,22,2010,2010.4
4/23/2010,,,4,23,2010,2010.4
4/24/2010,,,4,24,2010,2010.4
4/25/2010,,,4,25,2010,2010.4
4/26/2010,1.48,1.97,4,26,2010,2010.4
4/27/2010,1.47,1.96,4,27,2010,2010.4
4/28/2010,1.48,1.97,4,28,2010,2010.4
4/29/2010,1.50,1.98,4,29,2010,2010.4
4/30/2010,1.48,1.96,4,30,2010,2010.4
5/1/2010,,,5,1,2010,2010.5
5/2/2010,,,5,2,2010,2010.5
5/3/2010,1.47,1.96,5,3,2010,2010.5
5/4/2010,1.49,1.97,5,4,2010,2010.5
5/5/2010,1.49,1.96,5,5,2010,2010.5
5/6/2010,1.51,1.95,5,6,2010,2010.5
5/7/2010,1.53,1.95,5,7,2010,2010.5
5/8/2010,,,5,8,2010,2010.5
5/9/2010,,,5,9,2010,2010.5
5/10/2010,1.56,1.99,5,10,2010,2010.5
5/11/2010,1.51,1.97,5,11,2010,2010.5
5/12/2010,1.53,1.94,5,12,2010,2010.5
5/13/2010,1.52,1.93,5,13,2010,2010.5
5/14/2010,1.51,1.91,5,14,2010,2010.5
5/15/2010,,,5,15,2010,2010.5
5/16/2010,,,5,16,2010,2010.5
5/17/2010,1.52,1.90,5,17,2010,2010.5
5/18/2010,1.54,1.89,5,18,2010,2010.5
5/19/2010,,,5,19,2010,2010.5
5/20/2010,1.53,1.90,5,20,2010,2010.5
5/21/2010,1.57,1.94,5,21,2010,2010.5
5/22/2010,,,5,22,2010,2010.5
5/23/2010,,,5,23,2010,2010.5
5/24/2010,1.58,1.97,5,24,2010,2010.5
5/25/2010,1.56,1.94,5,25,2010,2010.5
5/26/2010,1.59,1.94,5,26,2010,2010.5
5/27/2010,1.57,1.94,5,27,2010,2010.5
5/28/2010,1.56,1.92,5,28,2010,2010.5
5/29/2010,,,5,29,2010,2010.5
5/30/2010,,,5,30,2010,2010.5
5/31/2010,1.55,1.92,5,31,2010,2010.5
6/1/2010,1.57,1.93,6,1,2010,2010.6
6/2/2010,1.58,1.92,6,2,2010,2010.6
6/3/2010,1.57,1.92,6,3,2010,2010.6
6/4/2010,1.57,1.92,6,4,2010,2010.6
6/5/2010,,,6,5,2010,2010.6
6/6/2010,,,6,6,2010,2010.6
6/7/2010,1.58,1.92,6,7,2010,2010.6
6/8/2010,1.59,1.91,6,8,2010,2010.6
6/9/2010,1.60,1.91,6,9,2010,2010.6
6/10/2010,1.59,1.91,6,10,2010,2010.6
6/11/2010,1.59,1.91,6,11,2010,2010.6
6/12/2010,,,6,12,2010,2010.6
6/13/2010,,,6,13,2010,2010.6
6/14/2010,1.57,1.91,6,14,2010,2010.6
6/15/2010,1.56,1.91,6,15,2010,2010.6
6/16/2010,1.57,1.92,6,16,2010,2010.6
6/17/2010,1.56,1.92,6,17,2010,2010.6
6/18/2010,1.56,1.92,6,18,2010,2010.6
6/19/2010,,,6,19,2010,2010.6
6/20/2010,,,6,20,2010,2010.6
6/21/2010,1.55,1.92,6,21,2010,2010.6
6/22/2010,1.54,1.92,6,22,2010,2010.6
6/23/2010,1.55,1.91,6,23,2010,2010.6
6/24/2010,1.56,1.91,6,24,2010,2010.6
6/25/2010,1.57,1.93,6,25,2010,2010.6
6/26/2010,,,6,26,2010,2010.6
6/27/2010,,,6,27,2010,2010.6
6/28/2010,1.58,1.94,6,28,2010,2010.6
6/29/2010,1.56,1.93,6,29,2010,2010.6
6/30/2010,1.57,1.92,6,30,2010,2010.6
7/1/2010,1.57,1.93,7,1,2010,2010.7
7/2/2010,1.58,1.94,7,2,2010,2010.7
7/3/2010,,,7,3,2010,2010.7
7/4/2010,,,7,4,2010,2010.7
7/5/2010,1.57,1.96,7,5,2010,2010.7
7/6/2010,1.56,1.95,7,6,2010,2010.7
7/7/2010,1.55,1.95,7,7,2010,2010.7
7/8/2010,1.55,1.95,7,8,2010,2010.7
7/9/2010,1.54,1.95,7,9,2010,2010.7
7/10/2010,,,7,10,2010,2010.7
7/11/2010,,,7,11,2010,2010.7
7/12/2010,1.54,1.96,7,12,2010,2010.7
7/13/2010,1.55,1.95,7,13,2010,2010.7
7/14/2010,1.55,1.95,7,14,2010,2010.7
7/15/2010,1.54,1.95,7,15,2010,2010.7
7/16/2010,1.53,1.96,7,16,2010,2010.7
7/17/2010,,,7,17,2010,2010.7
7/18/2010,,,7,18,2010,2010.7
7/19/2010,1.53,1.98,7,19,2010,2010.7
7/20/2010,1.53,1.99,7,20,2010,2010.7
7/21/2010,1.53,1.98,7,21,2010,2010.7
7/22/2010,1.52,1.95,7,22,2010,2010.7
7/23/2010,1.52,1.95,7,23,2010,2010.7
7/24/2010,,,7,24,2010,2010.7
7/25/2010,,,7,25,2010,2010.7
7/26/2010,1.51,1.95,7,26,2010,2010.7
7/27/2010,1.51,1.95,7,27,2010,2010.7
7/28/2010,1.51,1.96,7,28,2010,2010.7
7/29/2010,1.50,1.96,7,29,2010,2010.7
7/30/2010,1.50,1.96,7,30,2010,2010.7
7/31/2010,,,7,31,2010,2010.7
8/1/2010,,,8,1,2010,2010.8
8/2/2010,1.50,1.96,8,2,2010,2010.8
8/3/2010,1.49,1.95,8,3,2010,2010.8
8/4/2010,1.49,1.97,8,4,2010,2010.8
8/5/2010,1.49,1.97,8,5,2010,2010.8
8/6/2010,1.50,1.97,8,6,2010,2010.8
8/7/2010,,,8,7,2010,2010.8
8/8/2010,,,8,8,2010,2010.8
8/9/2010,1.49,1.97,8,9,2010,2010.8
8/10/2010,1.48,1.97,8,10,2010,2010.8
8/11/2010,1.49,1.96,8,11,2010,2010.8
8/12/2010,1.50,1.96,8,12,2010,2010.8
8/13/2010,1.51,1.95,8,13,2010,2010.8
8/14/2010,,,8,14,2010,2010.8
8/15/2010,,,8,15,2010,2010.8
8/16/2010,1.51,1.93,8,16,2010,2010.8
8/17/2010,1.51,1.93,8,17,2010,2010.8
8/18/2010,1.49,1.92,8,18,2010,2010.8
8/19/2010,1.49,1.92,8,19,2010,2010.8
8/20/2010,1.49,1.92,8,20,2010,2010.8
8/21/2010,,,8,21,2010,2010.8
8/22/2010,,,8,22,2010,2010.8
8/23/2010,1.51,1.92,8,23,2010,2010.8
8/24/2010,1.51,1.92,8,24,2010,2010.8
8/25/2010,1.53,1.92,8,25,2010,2010.8
8/26/2010,1.52,1.92,8,26,2010,2010.8
8/27/2010,1.52,1.93,8,27,2010,2010.8
8/28/2010,,,8,28,2010,2010.8
8/29/2010,,,8,29,2010,2010.8
8/30/2010,,,8,30,2010,2010.8
8/31/2010,1.52,1.93,8,31,2010,2010.8
9/1/2010,1.52,1.93,9,1,2010,2010.9
9/2/2010,1.52,1.94,9,2,2010,2010.9
9/3/2010,1.51,1.93,9,3,2010,2010.9
9/4/2010,,,9,4,2010,2010.9
9/5/2010,,,9,5,2010,2010.9
9/6/2010,1.50,1.92,9,6,2010,2010.9
9/7/2010,1.49,1.93,9,7,2010,2010.9
9/8/2010,1.50,1.92,9,8,2010,2010.9
9/9/2010,,,9,9,2010,2010.9
9/10/2010,,,9,10,2010,2010.9
9/11/2010,,,9,11,2010,2010.9
9/12/2010,,,9,12,2010,2010.9
9/13/2010,1.50,1.92,9,13,2010,2010.9
9/14/2010,1.49,1.91,9,14,2010,2010.9
9/15/2010,1.49,1.92,9,15,2010,2010.9
9/16/2010,1.49,1.93,9,16,2010,2010.9
9/17/2010,1.48,1.94,9,17,2010,2010.9
9/18/2010,,,9,18,2010,2010.9
9/19/2010,,,9,19,2010,2010.9
9/20/2010,1.49,1.95,9,20,2010,2010.9
9/21/2010,1.49,1.95,9,21,2010,2010.9
9/22/2010,1.48,1.95,9,22,2010,2010.9
9/23/2010,1.48,1.97,9,23,2010,2010.9
9/24/2010,1.48,1.98,9,24,2010,2010.9
9/25/2010,,,9,25,2010,2010.9
9/26/2010,,,9,26,2010,2010.9
9/27/2010,1.48,1.98,9,27,2010,2010.9
9/28/2010,1.47,1.98,9,28,2010,2010.9
9/29/2010,1.47,1.97,9,29,2010,2010.9
9/30/2010,1.45,1.98,9,30,2010,2010.9
10/1/2010,1.44,1.97,10,1,2010,2010.10
10/2/2010,,,10,2,2010,2010.10
10/3/2010,,,10,3,2010,2010.10
10/4/2010,1.44,1.98,10,4,2010,2010.10
10/5/2010,1.44,1.97,10,5,2010,2010.10
10/6/2010,1.44,1.98,10,6,2010,2010.10
10/7/2010,1.42,1.96,10,7,2010,2010.10
10/8/2010,1.41,1.97,10,8,2010,2010.10
10/9/2010,,,10,9,2010,2010.10
10/10/2010,,,10,10,2010,2010.10
10/11/2010,1.42,1.97,10,11,2010,2010.10
10/12/2010,1.40,1.96,10,12,2010,2010.10
10/13/2010,1.42,1.96,10,13,2010,2010.10
10/14/2010,1.41,1.96,10,14,2010,2010.10
10/15/2010,1.39,1.96,10,15,2010,2010.10
10/16/2010,,,10,16,2010,2010.10
10/17/2010,,,10,17,2010,2010.10
10/18/2010,1.40,1.97,10,18,2010,2010.10
10/19/2010,1.42,1.97,10,19,2010,2010.10
10/20/2010,1.42,1.97,10,20,2010,2010.10
10/21/2010,1.42,1.97,10,21,2010,2010.10
10/22/2010,1.41,1.98,10,22,2010,2010.10
10/23/2010,,,10,23,2010,2010.10
10/24/2010,,,10,24,2010,2010.10
10/25/2010,1.42,1.98,10,25,2010,2010.10
10/26/2010,1.41,1.98,10,26,2010,2010.10
10/27/2010,1.41,1.97,10,27,2010,2010.10
10/28/2010,1.43,1.97,10,28,2010,2010.10
10/29/2010,,,10,29,2010,2010.10
10/30/2010,,,10,30,2010,2010.10
10/31/2010,,,10,31,2010,2010.10
11/1/2010,1.43,1.97,11,1,2010,2010.11
11/2/2010,1.42,1.98,11,2,2010,2010.11
11/3/2010,1.41,1.97,11,3,2010,2010.11
11/4/2010,1.40,1.97,11,4,2010,2010.11
11/5/2010,1.39,1.98,11,5,2010,2010.11
11/6/2010,,,11,6,2010,2010.11
11/7/2010,,,11,7,2010,2010.11
11/8/2010,1.39,1.97,11,8,2010,2010.11
11/9/2010,1.40,1.95,11,9,2010,2010.11
11/10/2010,1.40,1.95,11,10,2010,2010.11
11/11/2010,1.41,1.94,11,11,2010,2010.11
11/12/2010,1.41,1.94,11,12,2010,2010.11
11/13/2010,,,11,13,2010,2010.11
11/14/2010,,,11,14,2010,2010.11
11/15/2010,1.43,1.95,11,15,2010,2010.11
11/16/2010,,,11,16,2010,2010.11
11/17/2010,,,11,17,2010,2010.11
11/18/2010,,,11,18,2010,2010.11
11/19/2010,,,11,19,2010,2010.11
11/20/2010,,,11,20,2010,2010.11
11/21/2010,,,11,21,2010,2010.11
11/22/2010,1.43,1.95,11,22,2010,2010.11
11/23/2010,1.44,1.97,11,23,2010,2010.11
11/24/2010,1.46,1.97,11,24,2010,2010.11
11/25/2010,1.48,1.97,11,25,2010,2010.11
11/26/2010,1.47,1.96,11,26,2010,2010.11
11/27/2010,,,11,27,2010,2010.11
11/28/2010,,,11,28,2010,2010.11
11/29/2010,1.48,1.96,11,29,2010,2010.11
11/30/2010,1.49,1.96,11,30,2010,2010.11
12/1/2010,1.50,1.95,12,1,2010,2010.12
12/2/2010,1.49,1.95,12,2,2010,2010.12
12/3/2010,1.48,1.95,12,3,2010,2010.12
12/4/2010,,,12,4,2010,2010.12
12/5/2010,,,12,5,2010,2010.12
12/6/2010,1.47,1.95,12,6,2010,2010.12
12/7/2010,1.48,1.96,12,7,2010,2010.12
12/8/2010,1.47,1.96,12,8,2010,2010.12
12/9/2010,1.48,1.96,12,9,2010,2010.12
12/10/2010,1.49,1.97,12,10,2010,2010.12
12/11/2010,,,12,11,2010,2010.12
12/12/2010,,,12,12,2010,2010.12
12/13/2010,1.49,1.98,12,13,2010,2010.12
12/14/2010,1.50,1.98,12,14,2010,2010.12
12/15/2010,1.49,2.01,12,15,2010,2010.12
12/16/2010,1.51,2.01,12,16,2010,2010.12
12/17/2010,1.52,2.01,12,17,2010,2010.12
12/18/2010,,,12,18,2010,2010.12
12/19/2010,,,12,19,2010,2010.12
12/20/2010,1.52,2.02,12,20,2010,2010.12
12/21/2010,1.55,2.03,12,21,2010,2010.12
12/22/2010,1.55,2.04,12,22,2010,2010.12
12/23/2010,1.55,2.03,12,23,2010,2010.12
12/24/2010,1.54,2.02,12,24,2010,2010.12
12/25/2010,,,12,25,2010,2010.12
12/26/2010,,,12,26,2010,2010.12
12/27/2010,1.54,2.02,12,27,2010,2010.12
12/28/2010,1.54,2.03,12,28,2010,2010.12
12/29/2010,1.54,2.04,12,29,2010,2010.12
12/30/2010,1.56,2.04,12,30,2010,2010.12
12/31/2010,1.55,2.05,12,31,2010,2010.12
1/1/2011,,,1,1,2011,2011.1
1/2/2011,,,1,2,2011,2011.1
1/3/2011,1.54,2.06,1,3,2011,2011.1
1/4/2011,1.55,2.06,1,4,2011,2011.1
1/5/2011,1.54,2.07,1,5,2011,2011.1
1/6/2011,1.54,2.04,1,6,2011,2011.1
1/7/2011,1.54,2.02,1,7,2011,2011.1
1/8/2011,,,1,8,2011,2011.1
1/9/2011,,,1,9,2011,2011.1
1/10/2011,1.56,2.02,1,10,2011,2011.1
1/11/2011,1.58,2.04,1,11,2011,2011.1
1/12/2011,1.57,2.03,1,12,2011,2011.1
1/13/2011,1.56,2.03,1,13,2011,2011.1
1/14/2011,1.55,2.04,1,14,2011,2011.1
1/15/2011,,,1,15,2011,2011.1
1/16/2011,,,1,16,2011,2011.1
1/17/2011,1.54,2.06,1,17,2011,2011.1
1/18/2011,1.54,2.05,1,18,2011,2011.1
1/19/2011,1.53,2.04,1,19,2011,2011.1
1/20/2011,1.53,2.06,1,20,2011,2011.1
1/21/2011,1.55,2.09,1,21,2011,2011.1
1/22/2011,,,1,22,2011,2011.1
1/23/2011,,,1,23,2011,2011.1
1/24/2011,1.57,2.12,1,24,2011,2011.1
1/25/2011,1.56,2.12,1,25,2011,2011.1
1/26/2011,1.56,2.12,1,26,2011,2011.1
1/27/2011,1.57,2.15,1,27,2011,2011.1
1/28/2011,1.57,2.15,1,28,2011,2011.1
1/29/2011,,,1,29,2011,2011.1
1/30/2011,,,1,30,2011,2011.1
1/31/2011,1.58,2.17,1,31,2011,2011.1
2/1/2011,1.60,2.18,2,1,2011,2011.2
2/2/2011,1.58,2.17,2,2,2011,2011.2
2/3/2011,1.57,2.17,2,3,2011,2011.2
2/4/2011,1.58,2.17,2,4,2011,2011.2
2/5/2011,,,2,5,2011,2011.2
2/6/2011,,,2,6,2011,2011.2
2/7/2011,1.59,2.17,2,7,2011,2011.2
2/8/2011,1.57,2.13,2,8,2011,2011.2
2/9/2011,1.57,2.14,2,9,2011,2011.2
2/10/2011,1.58,2.16,2,10,2011,2011.2
2/11/2011,1.59,2.17,2,11,2011,2011.2
2/12/2011,,,2,12,2011,2011.2
2/13/2011,,,2,13,2011,2011.2
2/14/2011,1.59,2.15,2,14,2011,2011.2
2/15/2011,1.58,2.13,2,15,2011,2011.2
2/16/2011,1.59,2.15,2,16,2011,2011.2
2/17/2011,1.58,2.14,2,17,2011,2011.2
2/18/2011,1.57,2.13,2,18,2011,2011.2
2/19/2011,,,2,19,2011,2011.2
2/20/2011,,,2,20,2011,2011.2
2/21/2011,1.57,2.14,2,21,2011,2011.2
2/22/2011,1.57,2.15,2,22,2011,2011.2
2/23/2011,1.59,2.17,2,23,2011,2011.2
2/24/2011,1.59,2.18,2,24,2011,2011.2
2/25/2011,1.60,2.20,2,25,2011,2011.2
2/26/2011,,,2,26,2011,2011.2
2/27/2011,,,2,27,2011,2011.2
2/28/2011,1.59,2.19,2,28,2011,2011.2
3/1/2011,1.59,2.20,3,1,2011,2011.3
3/2/2011,1.60,2.21,3,2,2011,2011.3
3/3/2011,1.61,2.22,3,3,2011,2011.3
3/4/2011,1.60,2.22,3,4,2011,2011.3
3/5/2011,,,3,5,2011,2011.3
3/6/2011,,,3,6,2011,2011.3
3/7/2011,1.59,2.22,3,7,2011,2011.3
3/8/2011,1.59,2.23,3,8,2011,2011.3
3/9/2011,1.59,2.21,3,9,2011,2011.3
3/10/2011,1.58,2.20,3,10,2011,2011.3
3/11/2011,1.58,2.18,3,11,2011,2011.3
3/12/2011,,,3,12,2011,2011.3
3/13/2011,,,3,13,2011,2011.3
3/14/2011,1.58,2.18,3,14,2011,2011.3
3/15/2011,1.57,2.19,3,15,2011,2011.3
3/16/2011,1.58,2.19,3,16,2011,2011.3
3/17/2011,1.58,2.20,3,17,2011,2011.3
3/18/2011,1.58,2.21,3,18,2011,2011.3
3/19/2011,,,3,19,2011,2011.3
3/20/2011,,,3,20,2011,2011.3
3/21/2011,1.58,2.22,3,21,2011,2011.3
3/22/2011,1.57,2.22,3,22,2011,2011.3
3/23/2011,1.56,2.22,3,23,2011,2011.3
3/24/2011,1.55,2.20,3,24,2011,2011.3
3/25/2011,1.55,2.18,3,25,2011,2011.3
3/26/2011,,,3,26,2011,2011.3
3/27/2011,,,3,27,2011,2011.3
3/28/2011,1.54,2.18,3,28,2011,2011.3
3/29/2011,1.55,2.18,3,29,2011,2011.3
3/30/2011,1.55,2.19,3,30,2011,2011.3
3/31/2011,1.55,2.18,3,31,2011,2011.3
4/1/2011,1.54,2.18,4,1,2011,2011.4
4/2/2011,,,4,2,2011,2011.4
4/3/2011,,,4,3,2011,2011.4
4/4/2011,1.54,2.17,4,4,2011,2011.4
4/5/2011,1.53,2.17,4,5,2011,2011.4
4/6/2011,1.53,2.17,4,6,2011,2011.4
4/7/2011,1.52,2.17,4,7,2011,2011.4
4/8/2011,1.51,2.15,4,8,2011,2011.4
4/9/2011,,,4,9,2011,2011.4
4/10/2011,,,4,10,2011,2011.4
4/11/2011,1.50,2.16,4,11,2011,2011.4
4/12/2011,1.51,2.18,4,12,2011,2011.4
4/13/2011,1.51,2.18,4,13,2011,2011.4
4/14/2011,1.51,2.19,4,14,2011,2011.4
4/15/2011,1.51,2.19,4,15,2011,2011.4
4/16/2011,,,4,16,2011,2011.4
4/17/2011,,,4,17,2011,2011.4
4/18/2011,1.51,2.19,4,18,2011,2011.4
4/19/2011,1.52,2.17,4,19,2011,2011.4
4/20/2011,1.53,2.18,4,20,2011,2011.4
4/21/2011,1.51,2.19,4,21,2011,2011.4
4/22/2011,1.51,2.21,4,22,2011,2011.4
4/23/2011,,,4,23,2011,2011.4
4/24/2011,,,4,24,2011,2011.4
4/25/2011,1.51,2.20,4,25,2011,2011.4
4/26/2011,1.51,2.21,4,26,2011,2011.4
4/27/2011,1.52,2.22,4,27,2011,2011.4
4/28/2011,1.51,2.22,4,28,2011,2011.4
4/29/2011,1.51,2.24,4,29,2011,2011.4
4/30/2011,,,4,30,2011,2011.4
5/1/2011,,,5,1,2011,2011.5
5/2/2011,1.51,2.25,5,2,2011,2011.5
5/3/2011,1.51,2.24,5,3,2011,2011.5
5/4/2011,1.52,2.25,5,4,2011,2011.5
5/5/2011,1.53,2.28,5,5,2011,2011.5
5/6/2011,1.54,2.28,5,6,2011,2011.5
5/7/2011,,,5,7,2011,2011.5
5/8/2011,,,5,8,2011,2011.5
5/9/2011,1.54,2.23,5,9,2011,2011.5
5/10/2011,1.53,2.21,5,10,2011,2011.5
5/11/2011,1.55,2.22,5,11,2011,2011.5
5/12/2011,1.57,2.25,5,12,2011,2011.5
5/13/2011,1.58,2.24,5,13,2011,2011.5
5/14/2011,,,5,14,2011,2011.5
5/15/2011,,,5,15,2011,2011.5
5/16/2011,1.57,2.25,5,16,2011,2011.5
5/17/2011,1.59,2.24,5,17,2011,2011.5
5/18/2011,1.58,2.24,5,18,2011,2011.5
5/19/2011,,,5,19,2011,2011.5
5/20/2011,1.57,2.24,5,20,2011,2011.5
5/21/2011,,,5,21,2011,2011.5
5/22/2011,,,5,22,2011,2011.5
5/23/2011,1.57,2.25,5,23,2011,2011.5
5/24/2011,1.60,2.24,5,24,2011,2011.5
5/25/2011,1.59,2.24,5,25,2011,2011.5
5/26/2011,1.60,2.25,5,26,2011,2011.5
5/27/2011,1.59,2.26,5,27,2011,2011.5
5/28/2011,,,5,28,2011,2011.5
5/29/2011,,,5,29,2011,2011.5
5/30/2011,1.60,2.28,5,30,2011,2011.5
5/31/2011,1.59,2.28,5,31,2011,2011.5
6/1/2011,1.59,2.28,6,1,2011,2011.6
6/2/2011,1.58,2.28,6,2,2011,2011.6
6/3/2011,1.58,2.29,6,3,2011,2011.6
6/4/2011,,,6,4,2011,2011.6
6/5/2011,,,6,5,2011,2011.6
6/6/2011,1.58,2.29,6,6,2011,2011.6
6/7/2011,1.57,2.30,6,7,2011,2011.6
6/8/2011,1.57,2.31,6,8,2011,2011.6
6/9/2011,1.58,2.31,6,9,2011,2011.6
6/10/2011,1.57,2.30,6,10,2011,2011.6
6/11/2011,,,6,11,2011,2011.6
6/12/2011,,,6,12,2011,2011.6
6/13/2011,1.57,2.27,6,13,2011,2011.6
6/14/2011,1.57,2.25,6,14,2011,2011.6
6/15/2011,1.57,2.27,6,15,2011,2011.6
6/16/2011,1.59,2.28,6,16,2011,2011.6
6/17/2011,1.61,2.27,6,17,2011,2011.6
6/18/2011,,,6,18,2011,2011.6
6/19/2011,,,6,19,2011,2011.6
6/20/2011,1.60,2.27,6,20,2011,2011.6
6/21/2011,1.60,2.28,6,21,2011,2011.6
6/22/2011,1.60,2.29,6,22,2011,2011.6
6/23/2011,1.61,2.31,6,23,2011,2011.6
6/24/2011,1.62,2.30,6,24,2011,2011.6
6/25/2011,,,6,25,2011,2011.6
6/26/2011,,,6,26,2011,2011.6
6/27/2011,1.62,2.31,6,27,2011,2011.6
6/28/2011,1.64,2.32,6,28,2011,2011.6
6/29/2011,1.63,2.33,6,29,2011,2011.6
6/30/2011,1.63,2.35,6,30,2011,2011.6
7/1/2011,1.62,2.34,7,1,2011,2011.7
7/2/2011,,,7,2,2011,2011.7
7/3/2011,,,7,3,2011,2011.7
7/4/2011,1.61,2.33,7,4,2011,2011.7
7/5/2011,1.61,2.33,7,5,2011,2011.7
7/6/2011,1.62,2.34,7,6,2011,2011.7
7/7/2011,1.63,2.33,7,7,2011,2011.7
7/8/2011,1.63,2.33,7,8,2011,2011.7
7/9/2011,,,7,9,2011,2011.7
7/10/2011,,,7,10,2011,2011.7
7/11/2011,1.62,2.31,7,11,2011,2011.7
7/12/2011,1.63,2.31,7,12,2011,2011.7
